Crash ID,Crash Date,Crash Death Count,Crash Non-Suspected Serious Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Suspected Serious Injury Count,Crash Total Injury Count,Object Struck,Person Death Count,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Total Injury Count,Person Type
15218480,7/20/16,0,0,2,0,N - NOT INJURED,0,0,"HIT TREE, SHRUB, LANDSCAPING",0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15218556,7/20/16,0,0,1,0,N - NOT INJURED,0,0,HIT TOP OF UNDERPASS OR TUNNEL,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15218607,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15218607,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15218736,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15218736,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15218736,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219020,7/20/16,0,0,1,0,N - NOT INJURED,0,0,HIT FENCE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219037,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219037,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219037,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219037,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219038,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219038,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219044,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219044,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219045,7/20/16,0,1,3,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219045,7/20/16,0,1,3,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219045,7/20/16,0,1,3,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219045,7/20/16,0,1,3,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,B - SUSPECTED MINOR INJURY,1,0,0,1,1 - DRIVER
15219046,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219046,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219058,7/20/16,0,0,0,2,C - POSSIBLE INJURY,0,2,HIT CURB,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15219058,7/20/16,0,0,0,2,C - POSSIBLE INJURY,0,2,HIT CURB,0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15219058,7/20/16,0,0,0,2,C - POSSIBLE INJURY,0,2,HIT CURB,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219098,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219098,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15219098,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219104,7/20/16,0,0,1,0,N - NOT INJURED,0,0,HIT TOP OF UNDERPASS OR TUNNEL,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219203,7/20/16,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,NOT APPLICABLE,0,A - SUSPECTED SERIOUS INJURY,0,0,0,1,5 - DRIVER OF MOTORCYCLE TYPE VEHICLE
15219203,7/20/16,0,0,1,0,A - SUSPECTED SERIOUS INJURY,1,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219240,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219240,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219241,7/20/16,0,0,6,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219241,7/20/16,0,0,6,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219241,7/20/16,0,0,6,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219241,7/20/16,0,0,6,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219241,7/20/16,0,0,6,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219241,7/20/16,0,0,6,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219242,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219242,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219242,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219243,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219244,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219260,7/20/16,0,0,1,0,N - NOT INJURED,0,0,"HIT TREE, SHRUB, LANDSCAPING",0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219260,7/20/16,0,0,1,0,N - NOT INJURED,0,0,"HIT TREE, SHRUB, LANDSCAPING",0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219380,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219403,7/20/16,0,0,1,2,C - POSSIBLE INJURY,0,2,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15219403,7/20/16,0,0,1,2,C - POSSIBLE INJURY,0,2,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15219403,7/20/16,0,0,1,2,C - POSSIBLE INJURY,0,2,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219405,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219405,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219405,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219409,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219409,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219410,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219410,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219411,7/20/16,0,0,0,0,A - SUSPECTED SERIOUS INJURY,2,2,NOT APPLICABLE,0,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1 - DRIVER
15219411,7/20/16,0,0,0,0,A - SUSPECTED SERIOUS INJURY,2,2,NOT APPLICABLE,0,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1 - DRIVER
15219412,7/20/16,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,B - SUSPECTED MINOR INJURY,1,0,0,1,1 - DRIVER
15219412,7/20/16,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219413,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219413,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219413,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15219413,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219413,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219414,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15219414,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219416,7/20/16,0,0,0,1,C - POSSIBLE INJURY,0,1,HIT GUARDRAIL,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15219417,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219417,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219417,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219417,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219418,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,HIT FENCE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219441,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219441,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219441,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219443,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219443,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219444,7/20/16,0,0,5,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219444,7/20/16,0,0,5,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219444,7/20/16,0,0,5,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219444,7/20/16,0,0,5,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219444,7/20/16,0,0,5,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219463,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219463,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219463,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15219463,7/20/16,0,0,2,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219479,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219479,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219479,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15219479,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219497,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15219535,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15219535,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15219537,7/20/16,0,0,1,0,N - NOT INJURED,0,0,OTHER,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220273,7/20/16,0,0,2,0,N - NOT INJURED,0,0,"HIT TREE, SHRUB, LANDSCAPING",0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220273,7/20/16,0,0,2,0,N - NOT INJURED,0,0,"HIT TREE, SHRUB, LANDSCAPING",0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220274,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220274,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220274,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220275,7/20/16,0,0,1,0,N - NOT INJURED,0,0,OTHER,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220389,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220389,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15220608,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220610,7/20/16,0,0,5,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220610,7/20/16,0,0,5,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15220610,7/20/16,0,0,5,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220610,7/20/16,0,0,5,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220610,7/20/16,0,0,5,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220610,7/20/16,0,0,5,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220610,7/20/16,0,0,5,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220611,7/20/16,0,0,3,5,C - POSSIBLE INJURY,0,5,HIT SIDE OF BRIDGE (BRIDGE RAIL),0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220612,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220612,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220612,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220612,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220617,7/20/16,0,0,1,0,N - NOT INJURED,0,0,HIT HIGHWAY SIGN,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220618,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220618,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220618,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220618,7/20/16,0,0,4,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220619,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220619,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220620,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220620,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220620,7/20/16,0,0,3,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220621,7/20/16,0,0,1,0,N - NOT INJURED,0,0,HIT MEDIAN BARRIER (CONCRETE OR CABLE),0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220622,7/20/16,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220622,7/20/16,0,1,1,0,B - SUSPECTED MINOR INJURY,0,1,NOT APPLICABLE,0,B - SUSPECTED MINOR INJURY,1,0,0,1,1 - DRIVER
15220623,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220623,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220623,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220623,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15220627,7/20/16,0,0,1,0,N - NOT INJURED,0,0,HIT MEDIAN BARRIER (CONCRETE OR CABLE),0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220645,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220645,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220646,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220646,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,2 - PASSENGER/OCCUPANT
15220647,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220647,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220647,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15220647,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220647,7/20/16,0,0,4,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220652,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220652,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220744,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220744,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15220745,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220746,7/20/16,0,0,3,0,N - NOT INJURED,0,0,HIT MEDIAN BARRIER (CONCRETE OR CABLE),0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220746,7/20/16,0,0,3,0,N - NOT INJURED,0,0,HIT MEDIAN BARRIER (CONCRETE OR CABLE),0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220746,7/20/16,0,0,3,0,N - NOT INJURED,0,0,HIT MEDIAN BARRIER (CONCRETE OR CABLE),0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220747,7/20/16,0,0,0,0,A - SUSPECTED SERIOUS INJURY,1,1,HIT GUARDRAIL,0,A - SUSPECTED SERIOUS INJURY,0,0,0,1,5 - DRIVER OF MOTORCYCLE TYPE VEHICLE
15220748,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220750,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220750,7/20/16,0,0,2,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220754,7/20/16,0,0,0,0,99 - UNKNOWN,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220780,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220780,7/20/16,0,0,1,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,1 - DRIVER
15220781,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,99 - UNKNOWN,0,0,0,0,1 - DRIVER
15220781,7/20/16,0,0,1,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220782,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220782,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
15220782,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,2 - PASSENGER/OCCUPANT
15220782,7/20/16,0,0,3,1,C - POSSIBLE INJURY,0,1,NOT APPLICABLE,0,C - POSSIBLE INJURY,0,0,1,1,2 - PASSENGER/OCCUPANT
15220790,7/20/16,0,0,5,0,N - NOT INJURED,0,0,NOT APPLICABLE,0,N - NOT INJURED,0,1,0,0,1 - DRIVER
